,course_title,course_URL,course_organization,course_Certificate_type,course_rating,course_difficulty,course_students_enrolled,course_icon,image_name
851,Social Impact Strategy: Tools for Entrepreneurs and Innovators,https://www.coursera.org/learn/social-impact,University of Pennsylvania,COURSE,4.8,Beginner,27k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e4/550720792411e691218f1bb799b028/Grow_Scale_Impact_square.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Social Impact Strategy: Tools for Entrepreneurs and Innovators by University of Pennsylvania
852,Introduction to C# Programming and Unity,https://www.coursera.org/learn/introduction-programming-unity,University of Colorado System,COURSE,4.7,Beginner,56k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/86/ec7a70acab11e8a0524fb954e6db50/Beg-Part-1-Logo-C-Sharp-Only.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to C# Programming and Unity by University of Colorado System
853,Transformation of the Global Food System,https://www.coursera.org/learn/transformation-global-food-system,University of Copenhagen,COURSE,4.8,Beginner,5.3k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d5/d66f2511914a3fbbf8f8ef005f262d/Food-Systemslogo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Transformation of the Global Food System by University of Copenhagen
854,Verb Tenses and Passives,https://www.coursera.org/learn/verb-passives,"University of California, Irvine",COURSE,4.8,Intermediate,68k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1f/ea8580659311e6bd1d4b1ca9165504/verb-1.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Verb Tenses and Passives by University of California, Irvine"
855,Introduction to Data Analytics for Business,https://www.coursera.org/learn/data-analytics-business,University of Colorado Boulder,COURSE,4.7,Mixed,120k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ed/507ce0715611e6b6f35f5f102d7818/AdobeStock_44161057--square.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Data Analytics for Business by University of Colorado Boulder
856,Introduction to Game Design,https://www.coursera.org/learn/game-design,California Institute of the Arts,COURSE,4.7,Beginner,69k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/0d/b7587097c111e582019b1785938f93/1_Fran_Intro.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Game Design by California Institute of the Arts
857,Preparing for the Google Cloud Professional Cloud Architect Exam,https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam,Google Cloud,COURSE,4.6,Advanced,37k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5a/582040032c11e99a22b596a6eba47f/Logo-PCA-2018-12-18.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Preparing for the Google Cloud Professional Cloud Architect Exam by Google Cloud
858,UX / UI: Fundamentos para o design de interface,https://www.coursera.org/learn/ux-ui-design-de-interface,Universidade de São Paulo,COURSE,4.5,Beginner,27k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/cd/8f5760182511e8841b697778604607/Icon-Ux.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,UX / UI: Fundamentos para o design de interface by Universidade de São Paulo
859,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",https://www.coursera.org/learn/incident-response-recovery-risks-sscp,(ISC)²,COURSE,4.9,Beginner,2.1k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9b/aa1450efea11e7b1cc597592a63de3/isc2-course3-icon.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery by (ISC)²"
860,Research Data Management and Sharing,https://www.coursera.org/learn/data-management,The University of Edinburgh,COURSE,4.7,Mixed,22k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a3/d698f0799b11e5b91b43b9b4b44038/bitsissue8_2.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Research Data Management and Sharing by The University of Edinburgh, The University of North Carolina at Chapel Hill"
861,"Big Data Essentials: HDFS, MapReduce and Spark RDD",https://www.coursera.org/learn/big-data-essentials,Yandex,COURSE,4,Intermediate,43k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9c/890410a14511e792ff9736c18c3b68/Yandex-466_2.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Big Data Essentials: HDFS, MapReduce and Spark RDD by Yandex"
862,The Science of Stem Cells,https://www.coursera.org/learn/stem-cells,American Museum of Natural History,COURSE,4.7,Intermediate,21k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/4e/cf32800b4911e896d23153268565dd/coursera_stemcell_1200x1200.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Science of Stem Cells by American Museum of Natural History
863,Entreprendre dans les Industries Culturelles à l'ère du numérique,https://www.coursera.org/learn/entreprendre-culture,Sciences Po,COURSE,4.6,Beginner,5.4k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6e/ee2b6085d911e8899205c84729815f/Capture-d_ecran-2018-07-12-a-15.41.33.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Entreprendre dans les Industries Culturelles à l'ère du numérique by Sciences Po
864,The Cycle: Management of Successful Arts and Cultural Organizations,https://www.coursera.org/learn/the-cycle,"University of Maryland, College Park",COURSE,4.8,Beginner,13k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/70/99ed103a1c11e6a560d3d923be102e/CycleOnlineLogo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"The Cycle: Management of Successful Arts and Cultural Organizations by University of Maryland, College Park"
865,An Introduction to Accessibility and Inclusive Design,https://www.coursera.org/learn/accessibility,University of Illinois at Urbana-Champaign,COURSE,4.8,Beginner,4.2k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b1/72ff10dc7811e8be8f9f7df509b829/Accessibility_logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,An Introduction to Accessibility and Inclusive Design by University of Illinois at Urbana-Champaign
866,Preparing for the Google Cloud Associate Cloud Engineer Exam,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam,Google Cloud,COURSE,4.7,Beginner,34k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/7c/61d639bb454c60a6400b6bb506e032/ace-coursera-logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Preparing for the Google Cloud Associate Cloud Engineer Exam by Google Cloud
867,Sharpened Visions: A Poetry Workshop,https://www.coursera.org/learn/poetry-workshop,California Institute of the Arts,COURSE,4.7,Beginner,71k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d2/54cc3088bc11e588558b26396cd2c9/Kearney_Course_Logo_square.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Sharpened Visions: A Poetry Workshop by California Institute of the Arts
868,The hidden value – Lean in manufacturing and services,https://www.coursera.org/learn/lean-manufacturing-services,BCG,COURSE,4.8,Beginner,19k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e5/b92710e18711e6a5960f5c1206f26b/lean.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"The hidden value – Lean in manufacturing and services by BCG, École des Ponts ParisTech"
869,Entrepreneurship 2: Launching your Start-Up,https://www.coursera.org/learn/wharton-launching-startup,University of Pennsylvania,COURSE,4.8,Mixed,41k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d8/226980af7011e5838af79cb4e6f6c7/coursera_entrepreneurship_startup_8x8.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Entrepreneurship 2: Launching your Start-Up by University of Pennsylvania
870,Creative Problem Solving,https://www.coursera.org/learn/creative-problem-solving,University of Minnesota,COURSE,4.4,Mixed,180k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3e/3bbe118b4e4f3cb467d188fd1ddaff/CPS_Logo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Creative Problem Solving by University of Minnesota
871,High Stakes Leadership: Leading in Times of Crisis,https://www.coursera.org/learn/high-stakes-leadership,University of Michigan,COURSE,4.6,Mixed,5.6k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fa/2930ceaca0497c88b11ba1253afd9d/highstakes_thumbnail_coursera_06092020v2.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,High Stakes Leadership: Leading in Times of Crisis by University of Michigan
872,Liderazgo efectivo para el siglo XXI,https://www.coursera.org/specializations/liderazgo-efectivo,Universidad de los Andes,SPECIALIZATION,4.9,Intermediate,43k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/36/11e7d0580611e6a7ae011103ca9937/LiderazgoEfectivoIconoPrograma2.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Liderazgo efectivo para el siglo XXI by Universidad de los Andes
873,Essential Design Principles for Tableau,https://www.coursera.org/learn/dataviz-design,"University of California, Davis",COURSE,4.5,Beginner,32k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/98/988140490e11e696a2ddf4ae06020f/GettyImages-468838041.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Essential Design Principles for Tableau by University of California, Davis"
874,Aprende a programar con Python,https://www.coursera.org/specializations/python-espanol,Universidad Austral,SPECIALIZATION,4.5,Beginner,30k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bd/8beb59bebf453c949dc08f33e88e6d/pyhton-perfil.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Aprende a programar con Python by Universidad Austral
875,Paleontology: Ancient Marine Reptiles,https://www.coursera.org/learn/ancient-marine-reptiles,University of Alberta,COURSE,4.9,Mixed,20k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9b/00a2c08e3111e5b28811922f40f051/MR-Lesson-4-Lo-Rez-Final.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Paleontology: Ancient Marine Reptiles by University of Alberta
876,Géopolitique de l'Europe,https://www.coursera.org/learn/geopolitique,Sciences Po,COURSE,4.5,Mixed,12k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/44/748ef08f6011e59350073ba02f8ea7/geopolitique_europe.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Géopolitique de l'Europe by Sciences Po
877,Converting Challenges into Opportunities,https://www.coursera.org/learn/converting-challenges-into-opportunities,University of California San Diego,COURSE,4.6,Beginner,49k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2f/ef88a06ce411e78709131e7869ec96/course2_sq.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Converting Challenges into Opportunities by University of California San Diego
878,Русский как иностранный,https://www.coursera.org/specializations/russkiy-kak-inostrannyy,Saint Petersburg State University,SPECIALIZATION,4.5,Intermediate,11k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e6/3f0ae0a46a11e897f31d47813d402e/photo_2017-12-18_11-20-16-e1513588667833.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Русский как иностранный by Saint Petersburg State University
879,Математика и Python для анализа данных,https://www.coursera.org/learn/mathematics-and-python,E-Learning Development Fund,COURSE,4.8,Beginner,75k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d7/c45bf0b0d911e5965623dd71776f15/800x800-01.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Математика и Python для анализа данных by E-Learning Development Fund, Yandex, Moscow Institute of Physics and Technology"
880,Everyday Chinese Medicine,https://www.coursera.org/learn/everyday-chinese-medicine,The Chinese University of Hong Kong,COURSE,4.7,Intermediate,25k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/22/cafb40c27c11e69bf5498d55262088/title-image.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Everyday Chinese Medicine by The Chinese University of Hong Kong
881,Community Organizing for Social Justice,https://www.coursera.org/learn/community-organizing,University of Michigan,COURSE,4.7,Beginner,4.7k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/91/62369e3ae6460e9e1420f379d0d61d/community_organizing_1200x1200.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Community Organizing for Social Justice by University of Michigan
882,Hadoop Platform and Application Framework,https://www.coursera.org/learn/hadoop,University of California San Diego,COURSE,3.9,Mixed,130k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/65/8530204d0911e5b1b0bd675d89e7b7/big-data-_2_.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Hadoop Platform and Application Framework by University of California San Diego
883,"Penetration Testing, Incident Response and Forensics",https://www.coursera.org/learn/ibm-penetration-testing-incident-response-forensics,IBM,COURSE,4.7,Beginner,7.9k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ac/5d7a95dab042afbb23445e1dcc7e4f/157400517.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Penetration Testing, Incident Response and Forensics by IBM"
884,Getting Started with AI using IBM Watson,https://www.coursera.org/learn/ai-with-ibm-watson,IBM,COURSE,4.5,Beginner,22k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/29/07ae5499f74eee87afacb368314936/WatsonAI-Avatar.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Getting Started with AI using IBM Watson by IBM
885,Introduction to Cyber Attacks,https://www.coursera.org/learn/intro-cyber-attacks,New York University,COURSE,4.7,Beginner,34k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2e/fab2a0bb5711e797d69d8eb3c0ee4d/Introduction-to-Cyber-Attacks.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Cyber Attacks by New York University
886,Nanotechnology: A Maker’s Course,https://www.coursera.org/learn/nanotechnology,Duke University,COURSE,4.8,Mixed,33k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/69/2250f0396b11e798fa550412696057/icon-for-nanotech.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Nanotechnology: A Maker’s Course by Duke University, North Carolina State University, The University of North Carolina at Chapel Hill"
887,Building Cloud Services with the Java Spring Framework,https://www.coursera.org/learn/cloud-services-java-spring-framework,Vanderbilt University,COURSE,4.3,Intermediate,16k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/da/dc72e0a35b11e594b36397a5830f12/coursera_course_logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Building Cloud Services with the Java Spring Framework by Vanderbilt University
888,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,https://www.coursera.org/learn/enfermedades-no-transmisibles,Pontificia Universidad Católica de Chile,COURSE,4.8,Intermediate,41k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a4/cb8fa0003911e89a9ed7445c4af8a2/mooc-enfermeria-uc-2018.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles by Pontificia Universidad Católica de Chile
889,Dairy Production and Management,https://www.coursera.org/learn/dairy-production,The Pennsylvania State University,COURSE,4.8,Mixed,29k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/32/019820ce7c11e5948277f5ab75a5cd/course_image_new.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Dairy Production and Management by The Pennsylvania State University
